DateKey,FullDate,DayOf_Week,DayOf_Month,_Month,_MonthName,_Year,_Quarter,IsWeekend,RowCycleId,InsertDate
20240916,2024-09-16,2,16,9,September,2024,3,0,1,2025-08-27 16:36:00
20240917,2024-09-17,3,17,9,September,2024,3,0,1,2025-08-27 16:36:00
20240918,2024-09-18,4,18,9,September,2024,3,0,1,2025-08-27 16:36:00
20240919,2024-09-19,5,19,9,September,2024,3,0,1,2025-08-27 16:36:00
20240920,2024-09-20,6,20,9,September,2024,3,0,1,2025-08-27 16:36:00
20240921,2024-09-21,7,21,9,September,2024,3,1,1,2025-08-27 16:36:00
20240922,2024-09-22,1,22,9,September,2024,3,1,1,2025-08-27 16:36:00
20240923,2024-09-23,2,23,9,September,2024,3,0,1,2025-08-27 16:36:00
20240924,2024-09-24,3,24,9,September,2024,3,0,1,2025-08-27 16:36:00
20240925,2024-09-25,4,25,9,September,2024,3,0,1,2025-08-27 16:36:00
20240926,2024-09-26,5,26,9,September,2024,3,0,1,2025-08-27 16:36:00
20240927,2024-09-27,6,27,9,September,2024,3,0,1,2025-08-27 16:36:00
20240928,2024-09-28,7,28,9,September,2024,3,1,1,2025-08-27 16:36:00
20240929,2024-09-29,1,29,9,September,2024,3,1,1,2025-08-27 16:36:00
20240930,2024-09-30,2,30,9,September,2024,3,0,1,2025-08-27 16:36:00
20241001,2024-10-01,3,1,10,October,2024,4,0,1,2025-08-27 16:36:00
20241002,2024-10-02,4,2,10,October,2024,4,0,1,2025-08-27 16:36:00
20241003,2024-10-03,5,3,10,October,2024,4,0,1,2025-08-27 16:36:00
20241004,2024-10-04,6,4,10,October,2024,4,0,1,2025-08-27 16:36:00
20241005,2024-10-05,7,5,10,October,2024,4,1,1,2025-08-27 16:36:00
20241006,2024-10-06,1,6,10,October,2024,4,1,1,2025-08-27 16:36:00
20241007,2024-10-07,2,7,10,October,2024,4,0,1,2025-08-27 16:36:00
20241008,2024-10-08,3,8,10,October,2024,4,0,1,2025-08-27 16:36:00
20241009,2024-10-09,4,9,10,October,2024,4,0,1,2025-08-27 16:36:00
20241010,2024-10-10,5,10,10,October,2024,4,0,1,2025-08-27 16:36:00
20241011,2024-10-11,6,11,10,October,2024,4,0,1,2025-08-27 16:36:00
20241012,2024-10-12,7,12,10,October,2024,4,1,1,2025-08-27 16:36:00
20241013,2024-10-13,1,13,10,October,2024,4,1,1,2025-08-27 16:36:00
20241014,2024-10-14,2,14,10,October,2024,4,0,1,2025-08-27 16:36:00
20241015,2024-10-15,3,15,10,October,2024,4,0,1,2025-08-27 16:36:00
20241016,2024-10-16,4,16,10,October,2024,4,0,1,2025-08-27 16:36:00
20241017,2024-10-17,5,17,10,October,2024,4,0,1,2025-08-27 16:36:00
20241018,2024-10-18,6,18,10,October,2024,4,0,1,2025-08-27 16:36:00
20241019,2024-10-19,7,19,10,October,2024,4,1,1,2025-08-27 16:36:00
20241020,2024-10-20,1,20,10,October,2024,4,1,1,2025-08-27 16:36:00
20241021,2024-10-21,2,21,10,October,2024,4,0,1,2025-08-27 16:36:00
20241022,2024-10-22,3,22,10,October,2024,4,0,1,2025-08-27 16:36:00
20241023,2024-10-23,4,23,10,October,2024,4,0,1,2025-08-27 16:36:00
20241024,2024-10-24,5,24,10,October,2024,4,0,1,2025-08-27 16:36:00
20241025,2024-10-25,6,25,10,October,2024,4,0,1,2025-08-27 16:36:00
20241026,2024-10-26,7,26,10,October,2024,4,1,1,2025-08-27 16:36:00
20241027,2024-10-27,1,27,10,October,2024,4,1,1,2025-08-27 16:36:00
20241028,2024-10-28,2,28,10,October,2024,4,0,1,2025-08-27 16:36:00
20241029,2024-10-29,3,29,10,October,2024,4,0,1,2025-08-27 16:36:00
20241030,2024-10-30,4,30,10,October,2024,4,0,1,2025-08-27 16:36:00
20241031,2024-10-31,5,31,10,October,2024,4,0,1,2025-08-27 16:36:00
20241101,2024-11-01,6,1,11,November,2024,4,0,1,2025-08-27 16:36:00
20241102,2024-11-02,7,2,11,November,2024,4,1,1,2025-08-27 16:36:00
20241103,2024-11-03,1,3,11,November,2024,4,1,1,2025-08-27 16:36:00
20241104,2024-11-04,2,4,11,November,2024,4,0,1,2025-08-27 16:36:00
20241105,2024-11-05,3,5,11,November,2024,4,0,1,2025-08-27 16:36:00
20241106,2024-11-06,4,6,11,November,2024,4,0,1,2025-08-27 16:36:00
20241107,2024-11-07,5,7,11,November,2024,4,0,1,2025-08-27 16:36:00
20241108,2024-11-08,6,8,11,November,2024,4,0,1,2025-08-27 16:36:00
20241109,2024-11-09,7,9,11,November,2024,4,1,1,2025-08-27 16:36:00
20241110,2024-11-10,1,10,11,November,2024,4,1,1,2025-08-27 16:36:00
20241111,2024-11-11,2,11,11,November,2024,4,0,1,2025-08-27 16:36:00
20241112,2024-11-12,3,12,11,November,2024,4,0,1,2025-08-27 16:36:00
20241113,2024-11-13,4,13,11,November,2024,4,0,1,2025-08-27 16:36:00
20241114,2024-11-14,5,14,11,November,2024,4,0,1,2025-08-27 16:36:00
20241115,2024-11-15,6,15,11,November,2024,4,0,1,2025-08-27 16:36:00
20241116,2024-11-16,7,16,11,November,2024,4,1,1,2025-08-27 16:36:00
20241117,2024-11-17,1,17,11,November,2024,4,1,1,2025-08-27 16:36:00
20241118,2024-11-18,2,18,11,November,2024,4,0,1,2025-08-27 16:36:00
20241119,2024-11-19,3,19,11,November,2024,4,0,1,2025-08-27 16:36:00
20241120,2024-11-20,4,20,11,November,2024,4,0,1,2025-08-27 16:36:00
20241121,2024-11-21,5,21,11,November,2024,4,0,1,2025-08-27 16:36:00
20241122,2024-11-22,6,22,11,November,2024,4,0,1,2025-08-27 16:36:00
20241123,2024-11-23,7,23,11,November,2024,4,1,1,2025-08-27 16:36:00
20241124,2024-11-24,1,24,11,November,2024,4,1,1,2025-08-27 16:36:00
20241125,2024-11-25,2,25,11,November,2024,4,0,1,2025-08-27 16:36:00
20241126,2024-11-26,3,26,11,November,2024,4,0,1,2025-08-27 16:36:00
20241127,2024-11-27,4,27,11,November,2024,4,0,1,2025-08-27 16:36:00
20241128,2024-11-28,5,28,11,November,2024,4,0,1,2025-08-27 16:36:00
20241129,2024-11-29,6,29,11,November,2024,4,0,1,2025-08-27 16:36:00
20241130,2024-11-30,7,30,11,November,2024,4,1,1,2025-08-27 16:36:00
20241201,2024-12-01,1,1,12,December,2024,4,1,1,2025-08-27 16:36:00
20241202,2024-12-02,2,2,12,December,2024,4,0,1,2025-08-27 16:36:00
20241203,2024-12-03,3,3,12,December,2024,4,0,1,2025-08-27 16:36:00
20241204,2024-12-04,4,4,12,December,2024,4,0,1,2025-08-27 16:36:00
20241205,2024-12-05,5,5,12,December,2024,4,0,1,2025-08-27 16:36:00
20241206,2024-12-06,6,6,12,December,2024,4,0,1,2025-08-27 16:36:00
20241207,2024-12-07,7,7,12,December,2024,4,1,1,2025-08-27 16:36:00
20241208,2024-12-08,1,8,12,December,2024,4,1,1,2025-08-27 16:36:00
20241209,2024-12-09,2,9,12,December,2024,4,0,1,2025-08-27 16:36:00
20241210,2024-12-10,3,10,12,December,2024,4,0,1,2025-08-27 16:36:00
20241211,2024-12-11,4,11,12,December,2024,4,0,1,2025-08-27 16:36:00
20241212,2024-12-12,5,12,12,December,2024,4,0,1,2025-08-27 16:36:00
20241213,2024-12-13,6,13,12,December,2024,4,0,1,2025-08-27 16:36:00
20241214,2024-12-14,7,14,12,December,2024,4,1,1,2025-08-27 16:36:00
20241215,2024-12-15,1,15,12,December,2024,4,1,1,2025-08-27 16:36:00
20241216,2024-12-16,2,16,12,December,2024,4,0,1,2025-08-27 16:36:00
20241217,2024-12-17,3,17,12,December,2024,4,0,1,2025-08-27 16:36:00
20241218,2024-12-18,4,18,12,December,2024,4,0,1,2025-08-27 16:36:00
20241219,2024-12-19,5,19,12,December,2024,4,0,1,2025-08-27 16:36:00
20241220,2024-12-20,6,20,12,December,2024,4,0,1,2025-08-27 16:36:00
20241221,2024-12-21,7,21,12,December,2024,4,1,1,2025-08-27 16:36:00
20241222,2024-12-22,1,22,12,December,2024,4,1,1,2025-08-27 16:36:00
20241223,2024-12-23,2,23,12,December,2024,4,0,1,2025-08-27 16:36:00
20241224,2024-12-24,3,24,12,December,2024,4,0,1,2025-08-27 16:36:00
20241225,2024-12-25,4,25,12,December,2024,4,0,1,2025-08-27 16:36:00
20241226,2024-12-26,5,26,12,December,2024,4,0,1,2025-08-27 16:36:00
20241227,2024-12-27,6,27,12,December,2024,4,0,1,2025-08-27 16:36:00
20241228,2024-12-28,7,28,12,December,2024,4,1,1,2025-08-27 16:36:00
20241229,2024-12-29,1,29,12,December,2024,4,1,1,2025-08-27 16:36:00
20241230,2024-12-30,2,30,12,December,2024,4,0,1,2025-08-27 16:36:00
20241231,2024-12-31,3,31,12,December,2024,4,0,1,2025-08-27 16:36:00
20250101,2025-01-01,4,1,1,January,2025,1,0,1,2025-08-27 16:36:00
20250102,2025-01-02,5,2,1,January,2025,1,0,1,2025-08-27 16:36:00
20250103,2025-01-03,6,3,1,January,2025,1,0,1,2025-08-27 16:36:00
20250104,2025-01-04,7,4,1,January,2025,1,1,1,2025-08-27 16:36:00
20250105,2025-01-05,1,5,1,January,2025,1,1,1,2025-08-27 16:36:00
20250106,2025-01-06,2,6,1,January,2025,1,0,1,2025-08-27 16:36:00
20250107,2025-01-07,3,7,1,January,2025,1,0,1,2025-08-27 16:36:00
20250108,2025-01-08,4,8,1,January,2025,1,0,1,2025-08-27 16:36:00
20250109,2025-01-09,5,9,1,January,2025,1,0,1,2025-08-27 16:36:00
20250110,2025-01-10,6,10,1,January,2025,1,0,1,2025-08-27 16:36:00
20250111,2025-01-11,7,11,1,January,2025,1,1,1,2025-08-27 16:36:00
20250112,2025-01-12,1,12,1,January,2025,1,1,1,2025-08-27 16:36:00
20250113,2025-01-13,2,13,1,January,2025,1,0,1,2025-08-27 16:36:00
20250114,2025-01-14,3,14,1,January,2025,1,0,1,2025-08-27 16:36:00
20250115,2025-01-15,4,15,1,January,2025,1,0,1,2025-08-27 16:36:00
20250116,2025-01-16,5,16,1,January,2025,1,0,1,2025-08-27 16:36:00
20250117,2025-01-17,6,17,1,January,2025,1,0,1,2025-08-27 16:36:00
20250118,2025-01-18,7,18,1,January,2025,1,1,1,2025-08-27 16:36:00
20250119,2025-01-19,1,19,1,January,2025,1,1,1,2025-08-27 16:36:00
20250120,2025-01-20,2,20,1,January,2025,1,0,1,2025-08-27 16:36:00
20250121,2025-01-21,3,21,1,January,2025,1,0,1,2025-08-27 16:36:00
20250122,2025-01-22,4,22,1,January,2025,1,0,1,2025-08-27 16:36:00
20250123,2025-01-23,5,23,1,January,2025,1,0,1,2025-08-27 16:36:00
20250124,2025-01-24,6,24,1,January,2025,1,0,1,2025-08-27 16:36:00
20250125,2025-01-25,7,25,1,January,2025,1,1,1,2025-08-27 16:36:00
20250126,2025-01-26,1,26,1,January,2025,1,1,1,2025-08-27 16:36:00
20250127,2025-01-27,2,27,1,January,2025,1,0,1,2025-08-27 16:36:00
20250128,2025-01-28,3,28,1,January,2025,1,0,1,2025-08-27 16:36:00
20250129,2025-01-29,4,29,1,January,2025,1,0,1,2025-08-27 16:36:00
20250130,2025-01-30,5,30,1,January,2025,1,0,1,2025-08-27 16:36:00
20250131,2025-01-31,6,31,1,January,2025,1,0,1,2025-08-27 16:36:00
20250201,2025-02-01,7,1,2,February,2025,1,1,1,2025-08-27 16:36:00
20250202,2025-02-02,1,2,2,February,2025,1,1,1,2025-08-27 16:36:00
20250203,2025-02-03,2,3,2,February,2025,1,0,1,2025-08-27 16:36:00
20250204,2025-02-04,3,4,2,February,2025,1,0,1,2025-08-27 16:36:00
20250205,2025-02-05,4,5,2,February,2025,1,0,1,2025-08-27 16:36:00
20250206,2025-02-06,5,6,2,February,2025,1,0,1,2025-08-27 16:36:00
20250207,2025-02-07,6,7,2,February,2025,1,0,1,2025-08-27 16:36:00
20250208,2025-02-08,7,8,2,February,2025,1,1,1,2025-08-27 16:36:00
20250209,2025-02-09,1,9,2,February,2025,1,1,1,2025-08-27 16:36:00
20250210,2025-02-10,2,10,2,February,2025,1,0,1,2025-08-27 16:36:00
20250211,2025-02-11,3,11,2,February,2025,1,0,1,2025-08-27 16:36:00
20250212,2025-02-12,4,12,2,February,2025,1,0,1,2025-08-27 16:36:00
20250213,2025-02-13,5,13,2,February,2025,1,0,1,2025-08-27 16:36:00
20250214,2025-02-14,6,14,2,February,2025,1,0,1,2025-08-27 16:36:00
20250215,2025-02-15,7,15,2,February,2025,1,1,1,2025-08-27 16:36:00
20250216,2025-02-16,1,16,2,February,2025,1,1,1,2025-08-27 16:36:00
20250217,2025-02-17,2,17,2,February,2025,1,0,1,2025-08-27 16:36:00
20250218,2025-02-18,3,18,2,February,2025,1,0,1,2025-08-27 16:36:00
20250219,2025-02-19,4,19,2,February,2025,1,0,1,2025-08-27 16:36:00
20250220,2025-02-20,5,20,2,February,2025,1,0,1,2025-08-27 16:36:00
20250221,2025-02-21,6,21,2,February,2025,1,0,1,2025-08-27 16:36:00
20250222,2025-02-22,7,22,2,February,2025,1,1,1,2025-08-27 16:36:00
20250223,2025-02-23,1,23,2,February,2025,1,1,1,2025-08-27 16:36:00
20250224,2025-02-24,2,24,2,February,2025,1,0,1,2025-08-27 16:36:00
20250225,2025-02-25,3,25,2,February,2025,1,0,1,2025-08-27 16:36:00
20250226,2025-02-26,4,26,2,February,2025,1,0,1,2025-08-27 16:36:00
20250227,2025-02-27,5,27,2,February,2025,1,0,1,2025-08-27 16:36:00
20250228,2025-02-28,6,28,2,February,2025,1,0,1,2025-08-27 16:36:00
20250301,2025-03-01,7,1,3,March,2025,1,1,1,2025-08-27 16:36:00
20250302,2025-03-02,1,2,3,March,2025,1,1,1,2025-08-27 16:36:00
20250303,2025-03-03,2,3,3,March,2025,1,0,1,2025-08-27 16:36:00
20250304,2025-03-04,3,4,3,March,2025,1,0,1,2025-08-27 16:36:00
20250305,2025-03-05,4,5,3,March,2025,1,0,1,2025-08-27 16:36:00
20250306,2025-03-06,5,6,3,March,2025,1,0,1,2025-08-27 16:36:00
20250307,2025-03-07,6,7,3,March,2025,1,0,1,2025-08-27 16:36:00
20250308,2025-03-08,7,8,3,March,2025,1,1,1,2025-08-27 16:36:00
20250309,2025-03-09,1,9,3,March,2025,1,1,1,2025-08-27 16:36:00
20250310,2025-03-10,2,10,3,March,2025,1,0,1,2025-08-27 16:36:00
20250311,2025-03-11,3,11,3,March,2025,1,0,1,2025-08-27 16:36:00
20250312,2025-03-12,4,12,3,March,2025,1,0,1,2025-08-27 16:36:00
20250313,2025-03-13,5,13,3,March,2025,1,0,1,2025-08-27 16:36:00
20250314,2025-03-14,6,14,3,March,2025,1,0,1,2025-08-27 16:36:00
20250315,2025-03-15,7,15,3,March,2025,1,1,1,2025-08-27 16:36:00
20250316,2025-03-16,1,16,3,March,2025,1,1,1,2025-08-27 16:36:00
20250317,2025-03-17,2,17,3,March,2025,1,0,1,2025-08-27 16:36:00
20250318,2025-03-18,3,18,3,March,2025,1,0,1,2025-08-27 16:36:00
20250319,2025-03-19,4,19,3,March,2025,1,0,1,2025-08-27 16:36:00
20250320,2025-03-20,5,20,3,March,2025,1,0,1,2025-08-27 16:36:00
20250321,2025-03-21,6,21,3,March,2025,1,0,1,2025-08-27 16:36:00
20250322,2025-03-22,7,22,3,March,2025,1,1,1,2025-08-27 16:36:00
20250323,2025-03-23,1,23,3,March,2025,1,1,1,2025-08-27 16:36:00
20250324,2025-03-24,2,24,3,March,2025,1,0,1,2025-08-27 16:36:00
20250325,2025-03-25,3,25,3,March,2025,1,0,1,2025-08-27 16:36:00
20250326,2025-03-26,4,26,3,March,2025,1,0,1,2025-08-27 16:36:00
20250327,2025-03-27,5,27,3,March,2025,1,0,1,2025-08-27 16:36:00
20250328,2025-03-28,6,28,3,March,2025,1,0,1,2025-08-27 16:36:00
20250329,2025-03-29,7,29,3,March,2025,1,1,1,2025-08-27 16:36:00
20250330,2025-03-30,1,30,3,March,2025,1,1,1,2025-08-27 16:36:00
20250331,2025-03-31,2,31,3,March,2025,1,0,1,2025-08-27 16:36:00
20250401,2025-04-01,3,1,4,April,2025,2,0,1,2025-08-27 16:36:00
20250402,2025-04-02,4,2,4,April,2025,2,0,1,2025-08-27 16:36:00
20250403,2025-04-03,5,3,4,April,2025,2,0,1,2025-08-27 16:36:00
20250404,2025-04-04,6,4,4,April,2025,2,0,1,2025-08-27 16:36:00
20250405,2025-04-05,7,5,4,April,2025,2,1,1,2025-08-27 16:36:00
20250406,2025-04-06,1,6,4,April,2025,2,1,1,2025-08-27 16:36:00
20250407,2025-04-07,2,7,4,April,2025,2,0,1,2025-08-27 16:36:00
20250408,2025-04-08,3,8,4,April,2025,2,0,1,2025-08-27 16:36:00
20250409,2025-04-09,4,9,4,April,2025,2,0,1,2025-08-27 16:36:00
20250410,2025-04-10,5,10,4,April,2025,2,0,1,2025-08-27 16:36:00
20250411,2025-04-11,6,11,4,April,2025,2,0,1,2025-08-27 16:36:00
20250412,2025-04-12,7,12,4,April,2025,2,1,1,2025-08-27 16:36:00
20250413,2025-04-13,1,13,4,April,2025,2,1,1,2025-08-27 16:36:00
20250414,2025-04-14,2,14,4,April,2025,2,0,1,2025-08-27 16:36:00
20250415,2025-04-15,3,15,4,April,2025,2,0,1,2025-08-27 16:36:00
20250416,2025-04-16,4,16,4,April,2025,2,0,1,2025-08-27 16:36:00
20250417,2025-04-17,5,17,4,April,2025,2,0,1,2025-08-27 16:36:00
20250418,2025-04-18,6,18,4,April,2025,2,0,1,2025-08-27 16:36:00
20250419,2025-04-19,7,19,4,April,2025,2,1,1,2025-08-27 16:36:00
20250420,2025-04-20,1,20,4,April,2025,2,1,1,2025-08-27 16:36:00
20250421,2025-04-21,2,21,4,April,2025,2,0,1,2025-08-27 16:36:00
20250422,2025-04-22,3,22,4,April,2025,2,0,1,2025-08-27 16:36:00
20250423,2025-04-23,4,23,4,April,2025,2,0,1,2025-08-27 16:36:00
20250424,2025-04-24,5,24,4,April,2025,2,0,1,2025-08-27 16:36:00
20250425,2025-04-25,6,25,4,April,2025,2,0,1,2025-08-27 16:36:00
20250426,2025-04-26,7,26,4,April,2025,2,1,1,2025-08-27 16:36:00
20250427,2025-04-27,1,27,4,April,2025,2,1,1,2025-08-27 16:36:00
20250428,2025-04-28,2,28,4,April,2025,2,0,1,2025-08-27 16:36:00
20250429,2025-04-29,3,29,4,April,2025,2,0,1,2025-08-27 16:36:00
20250430,2025-04-30,4,30,4,April,2025,2,0,1,2025-08-27 16:36:00
20250501,2025-05-01,5,1,5,May,2025,2,0,1,2025-08-27 16:36:00
20250502,2025-05-02,6,2,5,May,2025,2,0,1,2025-08-27 16:36:00
20250503,2025-05-03,7,3,5,May,2025,2,1,1,2025-08-27 16:36:00
20250504,2025-05-04,1,4,5,May,2025,2,1,1,2025-08-27 16:36:00
20250505,2025-05-05,2,5,5,May,2025,2,0,1,2025-08-27 16:36:00
20250506,2025-05-06,3,6,5,May,2025,2,0,1,2025-08-27 16:36:00
20250507,2025-05-07,4,7,5,May,2025,2,0,1,2025-08-27 16:36:00
20250508,2025-05-08,5,8,5,May,2025,2,0,1,2025-08-27 16:36:00
20250509,2025-05-09,6,9,5,May,2025,2,0,1,2025-08-27 16:36:00
20250510,2025-05-10,7,10,5,May,2025,2,1,1,2025-08-27 16:36:00
20250511,2025-05-11,1,11,5,May,2025,2,1,1,2025-08-27 16:36:00
20250512,2025-05-12,2,12,5,May,2025,2,0,1,2025-08-27 16:36:00
20250513,2025-05-13,3,13,5,May,2025,2,0,1,2025-08-27 16:36:00
20250514,2025-05-14,4,14,5,May,2025,2,0,1,2025-08-27 16:36:00
20250515,2025-05-15,5,15,5,May,2025,2,0,1,2025-08-27 16:36:00
20250516,2025-05-16,6,16,5,May,2025,2,0,1,2025-08-27 16:36:00
20250517,2025-05-17,7,17,5,May,2025,2,1,1,2025-08-27 16:36:00
20250518,2025-05-18,1,18,5,May,2025,2,1,1,2025-08-27 16:36:00
20250519,2025-05-19,2,19,5,May,2025,2,0,1,2025-08-27 16:36:00
20250520,2025-05-20,3,20,5,May,2025,2,0,1,2025-08-27 16:36:00
20250521,2025-05-21,4,21,5,May,2025,2,0,1,2025-08-27 16:36:00
20250522,2025-05-22,5,22,5,May,2025,2,0,1,2025-08-27 16:36:00
20250523,2025-05-23,6,23,5,May,2025,2,0,1,2025-08-27 16:36:00
20250524,2025-05-24,7,24,5,May,2025,2,1,1,2025-08-27 16:36:00
20250525,2025-05-25,1,25,5,May,2025,2,1,1,2025-08-27 16:36:00
20250526,2025-05-26,2,26,5,May,2025,2,0,1,2025-08-27 16:36:00
20250527,2025-05-27,3,27,5,May,2025,2,0,1,2025-08-27 16:36:00
20250528,2025-05-28,4,28,5,May,2025,2,0,1,2025-08-27 16:36:00
20250529,2025-05-29,5,29,5,May,2025,2,0,1,2025-08-27 16:36:00
20250530,2025-05-30,6,30,5,May,2025,2,0,1,2025-08-27 16:36:00
20250531,2025-05-31,7,31,5,May,2025,2,1,1,2025-08-27 16:36:00
20250601,2025-06-01,1,1,6,June,2025,2,1,1,2025-08-27 16:36:00
20250602,2025-06-02,2,2,6,June,2025,2,0,1,2025-08-27 16:36:00
20250603,2025-06-03,3,3,6,June,2025,2,0,1,2025-08-27 16:36:00
20250604,2025-06-04,4,4,6,June,2025,2,0,1,2025-08-27 16:36:00
20250605,2025-06-05,5,5,6,June,2025,2,0,1,2025-08-27 16:36:00
20250606,2025-06-06,6,6,6,June,2025,2,0,1,2025-08-27 16:36:00
20250607,2025-06-07,7,7,6,June,2025,2,1,1,2025-08-27 16:36:00
20250608,2025-06-08,1,8,6,June,2025,2,1,1,2025-08-27 16:36:00
20250609,2025-06-09,2,9,6,June,2025,2,0,1,2025-08-27 16:36:00
20250610,2025-06-10,3,10,6,June,2025,2,0,1,2025-08-27 16:36:00
20250611,2025-06-11,4,11,6,June,2025,2,0,1,2025-08-27 16:36:00
20250612,2025-06-12,5,12,6,June,2025,2,0,1,2025-08-27 16:36:00
20250613,2025-06-13,6,13,6,June,2025,2,0,1,2025-08-27 16:36:00
20250614,2025-06-14,7,14,6,June,2025,2,1,1,2025-08-27 16:36:00
20250615,2025-06-15,1,15,6,June,2025,2,1,1,2025-08-27 16:36:00
20250616,2025-06-16,2,16,6,June,2025,2,0,1,2025-08-27 16:36:00
20250617,2025-06-17,3,17,6,June,2025,2,0,1,2025-08-27 16:36:00
20250618,2025-06-18,4,18,6,June,2025,2,0,1,2025-08-27 16:36:00
20250619,2025-06-19,5,19,6,June,2025,2,0,1,2025-08-27 16:36:00
20250620,2025-06-20,6,20,6,June,2025,2,0,1,2025-08-27 16:36:00
20250621,2025-06-21,7,21,6,June,2025,2,1,1,2025-08-27 16:36:00
20250622,2025-06-22,1,22,6,June,2025,2,1,1,2025-08-27 16:36:00
20250623,2025-06-23,2,23,6,June,2025,2,0,1,2025-08-27 16:36:00
20250624,2025-06-24,3,24,6,June,2025,2,0,1,2025-08-27 16:36:00
20250625,2025-06-25,4,25,6,June,2025,2,0,1,2025-08-27 16:36:00
20250626,2025-06-26,5,26,6,June,2025,2,0,1,2025-08-27 16:36:00
20250627,2025-06-27,6,27,6,June,2025,2,0,1,2025-08-27 16:36:00
20250628,2025-06-28,7,28,6,June,2025,2,1,1,2025-08-27 16:36:00
20250629,2025-06-29,1,29,6,June,2025,2,1,1,2025-08-27 16:36:00
20250630,2025-06-30,2,30,6,June,2025,2,0,1,2025-08-27 16:36:00
20250701,2025-07-01,3,1,7,July,2025,3,0,1,2025-08-27 16:36:00
20250702,2025-07-02,4,2,7,July,2025,3,0,1,2025-08-27 16:36:00
20250703,2025-07-03,5,3,7,July,2025,3,0,1,2025-08-27 16:36:00
20250704,2025-07-04,6,4,7,July,2025,3,0,1,2025-08-27 16:36:00
20250705,2025-07-05,7,5,7,July,2025,3,1,1,2025-08-27 16:36:00
20250706,2025-07-06,1,6,7,July,2025,3,1,1,2025-08-27 16:36:00
20250707,2025-07-07,2,7,7,July,2025,3,0,1,2025-08-27 16:36:00
20250708,2025-07-08,3,8,7,July,2025,3,0,1,2025-08-27 16:36:00
20250709,2025-07-09,4,9,7,July,2025,3,0,1,2025-08-27 16:36:00
20250710,2025-07-10,5,10,7,July,2025,3,0,1,2025-08-27 16:36:00
20250711,2025-07-11,6,11,7,July,2025,3,0,1,2025-08-27 16:36:00
20250712,2025-07-12,7,12,7,July,2025,3,1,1,2025-08-27 16:36:00
20250713,2025-07-13,1,13,7,July,2025,3,1,1,2025-08-27 16:36:00
20250714,2025-07-14,2,14,7,July,2025,3,0,1,2025-08-27 16:36:00
20250715,2025-07-15,3,15,7,July,2025,3,0,1,2025-08-27 16:36:00
20250716,2025-07-16,4,16,7,July,2025,3,0,1,2025-08-27 16:36:00
20250717,2025-07-17,5,17,7,July,2025,3,0,1,2025-08-27 16:36:00
20250718,2025-07-18,6,18,7,July,2025,3,0,1,2025-08-27 16:36:00
20250719,2025-07-19,7,19,7,July,2025,3,1,1,2025-08-27 16:36:00
20250720,2025-07-20,1,20,7,July,2025,3,1,1,2025-08-27 16:36:00
20250721,2025-07-21,2,21,7,July,2025,3,0,1,2025-08-27 16:36:00
20250722,2025-07-22,3,22,7,July,2025,3,0,1,2025-08-27 16:36:00
20250723,2025-07-23,4,23,7,July,2025,3,0,1,2025-08-27 16:36:00
20250724,2025-07-24,5,24,7,July,2025,3,0,1,2025-08-27 16:36:00
20250725,2025-07-25,6,25,7,July,2025,3,0,1,2025-08-27 16:36:00
20250726,2025-07-26,7,26,7,July,2025,3,1,1,2025-08-27 16:36:00
20250727,2025-07-27,1,27,7,July,2025,3,1,1,2025-08-27 16:36:00
20250728,2025-07-28,2,28,7,July,2025,3,0,1,2025-08-27 16:36:00
20250729,2025-07-29,3,29,7,July,2025,3,0,1,2025-08-27 16:36:00
20250730,2025-07-30,4,30,7,July,2025,3,0,1,2025-08-27 16:36:00
20250731,2025-07-31,5,31,7,July,2025,3,0,1,2025-08-27 16:36:00
20250801,2025-08-01,6,1,8,August,2025,3,0,1,2025-08-27 16:36:00
20250802,2025-08-02,7,2,8,August,2025,3,1,1,2025-08-27 16:36:00
20250803,2025-08-03,1,3,8,August,2025,3,1,1,2025-08-27 16:36:00
20250804,2025-08-04,2,4,8,August,2025,3,0,1,2025-08-27 16:36:00
20250805,2025-08-05,3,5,8,August,2025,3,0,1,2025-08-27 16:36:00
20250806,2025-08-06,4,6,8,August,2025,3,0,1,2025-08-27 16:36:00
20250807,2025-08-07,5,7,8,August,2025,3,0,1,2025-08-27 16:36:00
20250808,2025-08-08,6,8,8,August,2025,3,0,1,2025-08-27 16:36:00
20250809,2025-08-09,7,9,8,August,2025,3,1,1,2025-08-27 16:36:00
20250810,2025-08-10,1,10,8,August,2025,3,1,1,2025-08-27 16:36:00
20250811,2025-08-11,2,11,8,August,2025,3,0,1,2025-08-27 16:36:00
20250812,2025-08-12,3,12,8,August,2025,3,0,1,2025-08-27 16:36:00
20250813,2025-08-13,4,13,8,August,2025,3,0,1,2025-08-27 16:36:00
20250814,2025-08-14,5,14,8,August,2025,3,0,1,2025-08-27 16:36:00
20250815,2025-08-15,6,15,8,August,2025,3,0,1,2025-08-27 16:36:00
20250816,2025-08-16,7,16,8,August,2025,3,1,1,2025-08-27 16:36:00
20250817,2025-08-17,1,17,8,August,2025,3,1,1,2025-08-27 16:36:00
20250818,2025-08-18,2,18,8,August,2025,3,0,1,2025-08-27 16:36:00
20250819,2025-08-19,3,19,8,August,2025,3,0,1,2025-08-27 16:36:00
20250820,2025-08-20,4,20,8,August,2025,3,0,1,2025-08-27 16:36:00
